train_node_idx,train_label,train_pred_label
394,1,2
515,2,1
855,2,1
906,2,2
709,2,1
351,2,2
540,2,1
685,2,1
453,2,1
271,0,2
178,2,2
631,2,1
616,2,1
344,2,2
542,2,1
578,1,2
496,2,1
705,0,2
377,2,2
518,2,1
577,0,1
473,2,2
412,2,2
476,2,2
493,2,2
499,2,1
550,2,2
757,2,2
910,2,2
446,2,1
792,1,2
291,2,2
420,2,2
155,2,2
646,0,2
241,2,1
819,1,2
660,2,2
574,2,1
386,2,1
661,2,2
668,2,2
801,2,2
429,2,1
387,2,1
622,2,2
741,1,1
859,2,1
559,2,2
439,2,1
401,2,2
315,2,2
726,1,2
575,2,2
615,2,2
320,2,2
927,2,2
521,2,1
204,2,2
728,2,2
222,2,2
216,1,2
501,2,1
715,2,2
384,2,2
310,2,1
626,2,1
233,2,2
810,2,2
772,2,1
618,0,2
221,2,1
569,2,1
234,2,2
599,0,2
371,2,2
548,2,1
472,2,2
442,0,2
454,0,2
821,2,1
710,1,2
141,2,2
189,1,2
637,2,1
838,2,2
254,2,2
152,2,2
127,2,2
450,2,2
825,1,1
716,1,1
396,2,2
782,2,2
288,2,2
520,2,2
823,2,1
297,2,1
608,1,2
430,2,1
725,2,2
432,2,1
303,2,1
820,1,2
168,2,2
732,2,1
298,0,1
525,2,1
146,0,1
934,2,2
734,2,1
195,2,1
427,2,2
562,2,1
416,2,1
210,2,2
853,2,2
363,0,1
512,2,2
901,0,2
393,2,1
764,2,2
317,2,1
768,1,2
730,2,2
256,2,2
554,2,2
740,2,2
524,2,1
169,2,2
283,2,2
218,2,2
462,2,2
769,0,2
603,1,2
275,2,2
629,2,1
509,2,2
258,2,1
280,2,2
752,2,2
313,2,1
714,2,2
794,2,1
658,2,2
167,2,2
666,0,2
817,2,2
723,2,2
625,2,1
478,2,2
887,2,1
440,0,2
818,2,2
418,2,1
613,2,2
243,2,2
289,2,1
568,2,1
695,2,1
238,2,2
145,2,1
879,1,1
897,2,1
816,1,2
628,2,2
495,2,1
528,2,2
675,2,1
491,2,2
756,2,1
133,2,2
161,2,2
774,0,2
614,2,1
356,2,1
513,1,1
308,2,1
787,0,2
809,2,2
749,2,1
194,2,2
198,2,2
605,2,1
811,2,2
527,2,2
691,2,2
191,1,2
212,2,1
862,2,1
487,2,2
900,2,2
142,2,1
215,0,2
147,2,1
186,2,1
679,2,2
383,2,1
305,0,2
526,1,2
634,2,2
788,2,1
623,2,2
171,2,1
257,2,2
397,2,2
591,2,2
876,2,2
236,2,2
149,1,2
802,0,2
483,2,1
423,2,1
164,2,2
436,2,2
854,2,2
737,2,1
347,2,2
905,2,1
447,2,1
267,2,1
711,2,2
662,2,1
270,2,2
428,2,2
869,2,2
829,2,1
466,2,1
265,2,1
735,1,1
827,1,2
771,2,1
931,2,2
417,2,1
834,2,2
382,2,2
284,0,2
729,0,2
895,2,1
366,2,2
352,2,2
649,2,2
571,2,1
357,2,1
388,2,2
636,2,2
207,2,1
647,2,2
523,2,2
713,2,1
498,2,1
630,2,2
610,2,2
857,2,2
868,0,1
311,2,1
791,2,1
125,2,2
576,1,2
470,2,1
783,2,1
444,2,1
330,1,1
156,2,1
181,2,1
294,2,1
565,2,1
592,2,1
638,2,1
551,2,1
484,2,1
475,0,2
564,2,2
781,2,2
183,2,2
467,2,2
836,2,2
197,2,2
621,2,2
245,2,2
824,1,2
580,2,2
335,1,2
863,2,2
683,2,1
166,2,2
686,0,2
793,2,1
490,2,2
154,0,2
180,2,2
743,2,2
777,0,2
140,2,1
514,2,2
572,2,1
361,2,1
650,2,2
137,1,2
773,1,2
786,2,2
635,2,1
549,1,2
733,2,2
220,2,1
529,1,1
596,2,1
193,2,2
667,2,2
751,1,1
464,2,1
718,2,1
451,0,2
872,0,2
266,2,2
844,2,2
445,2,2
368,2,1
333,2,2
203,2,2
296,2,2
511,2,1
882,2,1
874,2,1
620,2,2
677,2,1
136,2,2
227,1,1
639,2,1
682,2,2
404,2,1
341,2,1
645,1,1
411,2,2
488,2,2
389,2,1
334,2,2
123,2,2
806,2,2
458,2,1
598,2,2
833,2,0
455,2,1
381,2,2
507,2,0
331,2,1
754,2,1
480,1,2
720,1,1
318,2,1
892,0,2
248,2,2
426,2,2
590,2,2
932,2,2
689,2,2
848,2,2
919,1,1
612,2,2
804,0,2
889,2,2
727,2,1
722,2,2
797,2,2
205,1,2
567,2,1
579,2,2
482,2,1
643,2,2
641,1,2
272,1,2
465,2,2
182,1,2
653,2,2
326,2,2
379,2,2
131,1,2
261,2,2
731,2,1
277,2,2
742,2,1
704,2,2
916,2,1
921,1,1
242,1,2
721,2,1
717,2,2
767,2,1
884,2,1
395,2,2
589,2,2
230,1,1
761,2,2
380,1,2
224,2,2
913,2,2
573,2,1
706,2,2
232,1,2
861,1,2
924,2,1
274,2,1
611,2,2
322,2,1
907,2,1
162,2,2
177,2,2
328,2,2
815,1,2
917,0,1
619,2,2
654,2,1
812,2,2
784,2,2
684,1,1
866,1,2
531,2,1
760,2,2
302,2,0
803,2,2
886,2,1
865,1,2
398,2,2
250,2,2
842,2,2
129,2,1
252,2,2
517,2,2
878,2,2
457,2,1
536,2,1
407,2,2
738,2,2
746,2,1
354,2,1
343,2,1
290,1,2
813,2,2
158,2,2
880,2,1
563,0,1
304,2,2
902,0,2
606,2,2
421,2,2
537,1,1
762,2,2
293,1,2
422,2,1
700,0,1
707,2,1
413,2,1
443,2,1
124,2,2
196,2,2
747,2,2
930,2,2
269,2,2
785,0,1
375,2,2
908,2,1
295,2,2
126,2,1
448,2,1
693,2,1
664,2,1
840,2,2
200,2,1
724,2,2
826,2,2
213,1,2
674,2,1
789,1,2
633,2,2
376,2,2
581,2,2
894,0,1
530,2,2
860,2,1
479,2,2
570,2,1
143,2,2
561,2,1
750,2,1
805,2,2
342,2,2
262,2,2
268,2,2
365,1,2
282,2,2
378,2,2
329,2,2
831,2,2
338,2,1
316,2,1
321,2,2
766,2,2
441,0,2
240,2,2
519,0,1
406,2,2
456,0,2
506,0,2
832,0,2
678,2,2
260,2,1
885,2,2
505,2,2
845,2,2
481,2,1
408,2,2
494,2,1
736,2,1
228,2,2
584,1,2
609,2,2
187,2,1
324,1,2
192,2,1
199,2,2
864,2,1
405,2,2
843,2,2
911,2,2
847,1,2
500,0,2
890,0,2
539,2,1
846,0,2
474,2,2
881,0,2
159,2,2
744,2,1
346,0,2
822,0,2
402,1,2
373,2,2
763,2,2
926,0,2
259,2,1
350,2,2
460,2,1
174,1,2
372,2,2
314,2,1
582,0,2
497,0,2
795,2,1
657,2,1
893,1,2
185,2,2
170,2,2
835,0,2
665,2,1
703,2,1
367,2,1
223,2,1
415,2,2
808,2,2
538,2,1
670,0,2
912,2,1
323,2,2
841,0,2
602,1,1
244,2,2
828,2,1
903,1,2
594,2,1
340,2,2
516,2,1
533,2,1
532,2,1
359,2,2
128,1,2
673,2,2
349,2,2
923,1,2
814,0,2
642,2,2
504,2,2
546,2,2
179,2,1
231,2,1
452,2,2
471,2,1
486,2,2
888,2,2
434,2,1
190,2,1
409,2,2
702,2,2
775,0,2
160,2,2
510,2,2
798,2,2
779,0,1
307,2,2
239,1,2
595,2,2
790,2,1
933,2,2
753,1,1
424,2,2
287,2,1
593,2,1
849,2,2
339,2,2
807,2,2
898,2,1
877,2,2
325,2,2
410,2,2
337,2,1
690,1,2
858,2,2
745,2,2
202,2,2
555,2,2
273,0,1
157,2,2
759,1,2
209,2,1
583,1,2
891,2,2
358,2,1
253,2,2
696,2,2
837,0,2
300,2,2
644,2,1
688,2,1
332,2,2
139,2,1
586,2,1
175,2,2
247,2,1
566,1,2
541,2,2
758,2,1
214,2,2
285,2,2
414,2,1
778,2,2
188,1,2
651,2,2
134,1,2
135,2,2
544,2,1
896,1,2
489,2,2
