train_node_idx,train_label,train_pred_label
394,1,2
515,2,2
855,2,2
906,2,2
709,2,2
351,2,0
540,2,1
685,2,1
453,2,2
271,0,0
178,2,2
631,2,1
616,2,0
344,2,2
542,2,1
578,1,2
496,2,0
705,0,2
377,2,2
518,2,1
577,0,2
473,2,1
412,2,0
476,2,1
493,2,1
499,2,2
550,2,2
757,2,0
910,2,1
446,2,2
792,1,2
291,2,1
420,2,2
155,2,2
646,0,2
241,2,0
819,1,2
660,2,0
574,2,1
386,2,1
661,2,0
668,2,0
801,2,0
429,2,0
387,2,0
622,2,2
741,1,2
859,2,0
559,2,2
439,2,1
401,2,0
315,2,2
726,1,2
575,2,2
615,2,2
320,2,2
927,2,0
521,2,1
204,2,2
728,2,2
222,2,1
216,1,2
501,2,1
715,2,1
384,2,1
310,2,0
626,2,0
233,2,2
810,2,2
772,2,1
618,0,2
221,2,0
569,2,1
234,2,0
599,0,2
371,2,2
548,2,1
472,2,0
442,0,2
454,0,2
821,2,1
710,1,0
141,2,2
189,1,2
637,2,0
838,2,2
254,2,2
152,2,0
127,2,0
450,2,2
825,1,0
716,1,2
396,2,0
782,2,2
288,2,0
520,2,0
823,2,0
297,2,1
608,1,2
430,2,0
725,2,1
432,2,1
303,2,2
820,1,0
168,2,2
732,2,2
298,0,2
525,2,1
146,0,0
934,2,0
734,2,1
195,2,2
427,2,2
562,2,0
416,2,2
210,2,2
853,2,2
363,0,2
512,2,1
901,0,2
393,2,1
764,2,0
317,2,0
768,1,2
730,2,0
256,2,2
554,2,2
740,2,2
524,2,1
169,2,2
283,2,2
218,2,2
462,2,0
769,0,2
603,1,2
275,2,2
629,2,0
509,2,0
258,2,2
280,2,2
752,2,0
313,2,0
714,2,0
794,2,0
658,2,2
167,2,0
666,0,2
817,2,2
723,2,2
625,2,0
478,2,1
887,2,1
440,0,2
818,2,2
418,2,2
613,2,2
243,2,0
289,2,0
568,2,0
695,2,0
238,2,2
145,2,1
879,1,2
897,2,1
816,1,2
628,2,2
495,2,0
528,2,2
675,2,0
491,2,2
756,2,1
133,2,0
161,2,0
774,0,2
614,2,2
356,2,0
513,1,0
308,2,0
787,0,2
809,2,2
749,2,0
194,2,2
198,2,2
605,2,1
811,2,2
527,2,2
691,2,0
191,1,2
212,2,2
862,2,1
487,2,2
900,2,0
142,2,1
215,0,2
147,2,2
186,2,0
679,2,2
383,2,1
305,0,2
526,1,2
634,2,0
788,2,1
623,2,2
171,2,0
257,2,2
397,2,0
591,2,0
876,2,2
236,2,0
149,1,2
802,0,2
483,2,0
423,2,0
164,2,0
436,2,0
854,2,2
737,2,1
347,2,0
905,2,0
447,2,0
267,2,2
711,2,0
662,2,2
270,2,2
428,2,2
869,2,1
829,2,1
466,2,1
265,2,1
735,1,1
827,1,2
771,2,1
931,2,2
417,2,0
834,2,2
382,2,2
284,0,2
729,0,2
895,2,1
366,2,2
352,2,2
649,2,0
571,2,0
357,2,2
388,2,2
636,2,0
207,2,0
647,2,1
523,2,1
713,2,0
498,2,0
630,2,0
610,2,2
857,2,2
868,0,0
311,2,1
791,2,2
125,2,0
576,1,2
470,2,1
783,2,1
444,2,0
330,1,0
156,2,0
181,2,2
294,2,0
565,2,0
592,2,1
638,2,2
551,2,0
484,2,2
475,0,2
564,2,0
781,2,2
183,2,2
467,2,2
836,2,2
197,2,2
621,2,0
245,2,1
824,1,0
580,2,0
335,1,2
863,2,0
683,2,1
166,2,2
686,0,0
793,2,0
490,2,2
154,0,2
180,2,2
743,2,2
777,0,2
140,2,1
514,2,1
572,2,0
361,2,0
650,2,2
137,1,0
773,1,2
786,2,2
635,2,1
549,1,2
733,2,0
220,2,2
529,1,0
596,2,2
193,2,2
667,2,0
751,1,2
464,2,1
718,2,1
451,0,2
872,0,2
266,2,2
844,2,0
445,2,2
368,2,1
333,2,2
203,2,0
296,2,0
511,2,1
882,2,1
874,2,1
620,2,0
677,2,2
136,2,1
227,1,0
639,2,2
682,2,2
404,2,2
341,2,0
645,1,0
411,2,2
488,2,0
389,2,1
334,2,2
123,2,2
806,2,0
458,2,0
598,2,2
833,2,2
455,2,0
381,2,2
507,2,2
331,2,0
754,2,2
480,1,2
720,1,2
318,2,1
892,0,2
248,2,0
426,2,2
590,2,2
932,2,2
689,2,1
848,2,2
919,1,0
612,2,1
804,0,2
889,2,2
727,2,1
722,2,0
797,2,0
205,1,2
567,2,2
579,2,2
482,2,0
643,2,0
641,1,0
272,1,2
465,2,0
182,1,0
653,2,0
326,2,2
379,2,0
131,1,0
261,2,2
731,2,2
277,2,2
742,2,0
704,2,0
916,2,0
921,1,1
242,1,2
721,2,1
717,2,2
767,2,2
884,2,1
395,2,2
589,2,0
230,1,0
761,2,2
380,1,2
224,2,0
913,2,2
573,2,0
706,2,2
232,1,0
861,1,0
924,2,0
274,2,1
611,2,0
322,2,0
907,2,0
162,2,0
177,2,2
328,2,0
815,1,0
917,0,2
619,2,0
654,2,2
812,2,2
784,2,0
684,1,0
866,1,2
531,2,2
760,2,1
302,2,2
803,2,0
886,2,1
865,1,2
398,2,0
250,2,2
842,2,2
129,2,0
252,2,1
517,2,1
878,2,0
457,2,2
536,2,1
407,2,0
738,2,2
746,2,0
354,2,0
343,2,2
290,1,2
813,2,2
158,2,2
880,2,0
563,0,0
304,2,2
902,0,2
606,2,2
421,2,0
537,1,0
762,2,2
293,1,0
422,2,1
700,0,0
707,2,1
413,2,1
443,2,0
124,2,2
196,2,0
747,2,2
930,2,2
269,2,2
785,0,2
375,2,2
908,2,0
295,2,0
126,2,1
448,2,1
693,2,2
664,2,2
840,2,2
200,2,0
724,2,2
826,2,0
213,1,0
674,2,1
789,1,0
633,2,2
376,2,2
581,2,1
894,0,2
530,2,2
860,2,1
479,2,0
570,2,1
143,2,2
561,2,2
750,2,2
805,2,2
342,2,2
262,2,2
268,2,0
365,1,2
282,2,2
378,2,2
329,2,0
831,2,2
338,2,2
316,2,1
321,2,2
766,2,0
441,0,0
240,2,0
519,0,2
406,2,0
456,0,2
506,0,2
832,0,2
678,2,0
260,2,1
885,2,2
505,2,0
845,2,0
481,2,0
408,2,2
494,2,2
736,2,0
228,2,2
584,1,2
609,2,0
187,2,0
324,1,0
192,2,1
199,2,1
864,2,1
405,2,0
843,2,2
911,2,0
847,1,0
500,0,2
890,0,0
539,2,0
846,0,0
474,2,2
881,0,2
159,2,2
744,2,1
346,0,2
822,0,2
402,1,0
373,2,2
763,2,0
926,0,0
259,2,1
350,2,2
460,2,1
174,1,2
372,2,2
314,2,1
582,0,2
497,0,2
795,2,2
657,2,1
893,1,2
185,2,2
170,2,0
835,0,2
665,2,1
703,2,0
367,2,1
223,2,1
415,2,0
808,2,2
538,2,2
670,0,2
912,2,1
323,2,2
841,0,2
602,1,2
244,2,2
828,2,0
903,1,0
594,2,0
340,2,0
516,2,0
533,2,1
532,2,0
359,2,1
128,1,0
673,2,2
349,2,1
923,1,2
814,0,0
642,2,2
504,2,2
546,2,1
179,2,0
231,2,1
452,2,0
471,2,0
486,2,2
888,2,2
434,2,0
190,2,0
409,2,0
702,2,1
775,0,2
160,2,0
510,2,0
798,2,2
779,0,2
307,2,2
239,1,2
595,2,1
790,2,2
933,2,2
753,1,2
424,2,0
287,2,0
593,2,0
849,2,0
339,2,2
807,2,2
898,2,0
877,2,0
325,2,2
410,2,2
337,2,0
690,1,2
858,2,0
745,2,0
202,2,0
555,2,2
273,0,0
157,2,2
759,1,2
209,2,0
583,1,2
891,2,2
358,2,0
253,2,2
696,2,2
837,0,2
300,2,0
644,2,1
688,2,2
332,2,0
139,2,0
586,2,0
175,2,2
247,2,1
566,1,2
541,2,1
758,2,2
214,2,2
285,2,2
414,2,2
778,2,2
188,1,2
651,2,2
134,1,2
135,2,0
544,2,0
896,1,0
489,2,0
