train_node_idx,train_label,train_pred_label
909,2,1
301,2,2
138,2,2
449,2,2
150,1,1
780,2,2
851,2,2
153,2,2
502,2,2
739,2,1
883,1,1
176,2,2
390,2,2
904,1,1
206,2,2
327,2,2
867,2,2
226,2,2
708,2,2
543,2,2
558,2,2
652,2,2
755,1,1
928,2,2
172,1,1
217,0,0
915,2,2
852,2,0
681,2,2
597,2,2
201,2,1
671,1,1
850,0,0
601,2,2
875,2,2
461,1,1
163,2,0
263,2,2
553,2,1
698,2,1
522,2,2
264,2,2
600,2,2
184,1,1
229,1,1
585,1,1
485,1,1
249,2,2
246,1,1
281,2,1
251,2,2
800,2,2
463,2,2
929,1,1
353,2,2
219,2,0
345,2,2
624,2,2
469,1,1
776,2,2
663,2,2
319,1,1
604,2,2
676,2,2
925,2,2
899,2,2
399,2,2
632,1,1
694,2,2
839,2,2
279,0,0
400,2,2
385,2,2
292,2,2
830,2,2
364,2,2
374,2,2
914,2,2
560,2,2
873,0,0
362,2,2
748,2,2
477,2,2
122,2,2
151,2,2
360,1,1
545,2,2
392,2,0
712,2,2
276,2,2
132,2,2
459,2,2
309,2,2
130,2,2
370,2,2
299,2,2
237,1,1
211,1,1
165,2,2
765,2,0
148,2,2
699,2,2
617,2,2
255,2,2
425,2,2
235,2,2
403,0,0
672,2,2
433,2,2
680,2,2
697,2,0
655,2,2
225,2,2
306,2,2
508,2,2
535,2,2
173,0,0
369,2,2
770,1,1
922,0,0
552,2,2
588,2,2
856,1,1
534,2,2
336,2,2
419,1,1
920,2,1
435,0,0
871,2,2
286,2,2
391,2,2
556,2,2
659,2,2
431,2,2
587,2,2
438,2,2
692,2,2
437,1,1
701,0,0
796,2,2
719,1,1
468,2,2
870,2,2
656,2,2
607,2,2
648,2,2
503,2,2
640,2,0
799,2,2
492,2,2
669,2,2
918,2,2
627,1,1
348,2,0
355,1,1
208,2,2
547,2,2
144,2,2
557,2,2
687,1,1
278,2,2
312,2,2
879,1,1
897,2,2
816,1,1
628,2,2
495,2,2
528,2,2
675,2,2
491,2,2
756,2,2
133,2,2
161,2,2
774,0,0
614,2,2
356,2,2
513,1,1
308,2,2
787,0,0
809,2,2
749,2,2
194,2,2
198,2,2
605,2,2
811,2,2
527,2,2
691,2,2
191,1,1
212,2,2
862,2,2
487,2,2
900,2,2
142,2,2
215,0,0
147,2,0
186,2,2
679,2,2
383,2,2
305,0,0
526,1,1
634,2,2
788,2,2
623,2,0
171,2,2
257,2,2
397,2,2
591,2,2
876,2,2
236,2,2
149,1,1
802,0,0
483,2,2
423,2,2
164,2,2
436,2,2
854,2,2
737,2,2
347,2,2
905,2,2
447,2,0
267,2,2
711,2,2
662,2,2
270,2,0
428,2,2
869,2,2
829,2,2
466,2,1
265,2,2
735,1,1
827,1,1
771,2,2
931,2,2
417,2,2
834,2,2
382,2,2
284,0,0
729,0,0
895,2,2
366,2,0
352,2,2
649,2,2
571,2,2
357,2,2
388,2,1
636,2,2
207,2,2
647,2,2
523,2,2
713,2,2
498,2,2
630,2,2
610,2,2
857,2,2
868,0,0
311,2,2
791,2,2
125,2,2
576,1,1
470,2,2
783,2,1
444,2,2
330,1,1
156,2,2
181,2,2
294,2,2
565,2,2
592,2,0
638,2,2
551,2,2
484,2,2
475,0,0
564,2,2
781,2,2
183,2,2
467,2,2
836,2,2
197,2,2
621,2,2
245,2,2
824,1,1
580,2,2
335,1,1
863,2,2
683,2,2
166,2,2
686,0,0
793,2,0
490,2,2
154,0,0
180,2,2
743,2,2
777,0,0
140,2,2
514,2,2
572,2,2
361,2,2
650,2,1
137,1,1
773,1,1
786,2,1
635,2,2
549,1,1
733,2,2
220,2,0
529,1,1
596,2,2
193,2,2
667,2,2
751,1,1
464,2,2
718,2,1
451,0,0
872,0,0
266,2,2
844,2,2
445,2,2
368,2,2
333,2,2
203,2,2
296,2,2
511,2,2
882,2,2
874,2,2
620,2,2
677,2,0
136,2,2
227,1,1
639,2,2
682,2,2
404,2,2
341,2,2
645,1,1
411,2,1
488,2,2
389,2,2
334,2,2
123,2,2
806,2,2
458,2,2
598,2,2
833,2,2
455,2,2
381,2,2
507,2,2
331,2,2
754,2,2
480,1,1
720,1,1
318,2,2
892,0,0
248,2,2
426,2,1
590,2,2
932,2,2
689,2,2
848,2,2
919,1,1
612,2,2
804,0,0
889,2,2
727,2,2
722,2,2
797,2,2
205,1,1
567,2,2
579,2,2
482,2,2
643,2,2
641,1,1
272,1,1
465,2,2
182,1,1
653,2,2
326,2,2
379,2,2
131,1,1
261,2,2
731,2,2
277,2,2
742,2,0
704,2,2
916,2,0
